pilot,z_A,lvhar_potential_eV,mean_electron_density_e_per_A3
A2,3.473177680555556,2.9695939153806448,-2.946272749702756e-07
A2,3.541279203703704,2.9696211592823016,-2.836152150473709e-07
A2,3.6093807268518523,2.9696114450008926,-2.716062919623324e-07
A2,3.67748225,2.9696395365354604,-2.581661835054194e-07
A2,3.7455837731481485,2.969629873702839,-2.428266231702426e-07
A2,3.8136852962962964,2.9696588047918047,-2.2527485728389068e-07
A2,3.8817868194444447,2.969649085738903,-2.0557315740393185e-07
A2,3.9498883425925926,2.9696788279799757,-1.8410478373970694e-07
A2,4.0179898657407405,2.9696689373470666,-1.6112531902941963e-07
A2,4.08609138888889,2.9696994928595974,-1.3631168144781315e-07
A2,4.154192912037037,2.9696893091702488,-1.0878042973892485e-07
A2,4.222294435185185,2.9697206155889355,-7.746887227464632e-08
A2,4.290395958333334,2.969709978397194,-4.149011773675809e-08
A2,4.358497481481482,2.969742035402837,-3.3040543768564714e-10
A2,4.4265990046296295,2.9697307781988194,4.606334404294947e-08
A2,4.494700527777778,2.969763550586383,9.754050495214035e-08
A2,4.562802050925926,2.969751775072513,1.545076588496617e-07
A2,4.6309035740740745,2.9697853070328124,2.1871185175899808e-07
A2,4.699005097222223,2.969772422425606,2.93223158531356e-07
A2,4.767106620370371,2.969806370979975,3.815220464420617e-07
A2,4.835208143518519,2.9697920620413263,4.864687337832692e-07
A2,4.903309666666667,2.9698262162938454,6.099520178036947e-07
A2,4.971411189814814,2.969810227722767,7.53379485627046e-07
A2,5.0395127129629635,2.9698444222616702,9.188629606003365e-07
A2,5.107614236111112,2.969826042170663,1.1108160251173325e-06
A2,5.175715759259259,2.969859663709279,1.3372480295335242e-06
A2,5.243817282407408,2.969838107144707,1.6096669420087231e-06
A2,5.311918805555556,2.969870466632844,1.9412695184864067e-06
A2,5.380020328703704,2.9698447337900196,2.344614797374835e-06
A2,5.448121851851852,2.969874875920057,2.8307682476279773e-06
A2,5.516223375,2.969843481579975,3.411078270637189e-06
A2,5.5843248981481475,2.9698698791862554,4.101229959695041e-06
A2,5.652426421296297,2.9698307054192603,4.925989871701439e-06
A2,5.720527944444445,2.9698511231260514,5.922466720673603e-06
A2,5.7886294675925924,2.96980118872854,7.139920971362478e-06
A2,5.856730990740742,2.969812414485331,8.635915430586535e-06
A2,5.924832513888889,2.969747438810235,1.0471489253467728e-05
A2,5.992934037037037,2.969744595856443,1.2710004561460917e-05
A2,6.061035560185185,2.969658161832843,1.5423186881692265e-05
A2,6.129137083333334,2.969633852596748,1.8704119358650282e-05
A2,6.1972386064814815,2.9695164865579082,2.2682844349671094e-05
A2,6.26534012962963,2.9694597415293993,2.7538129852506568e-05
A2,6.333441652777778,2.969297618792253,3.350012151964473e-05
A2,6.4015431759259265,2.9691921869993942,4.0843714747781646e-05
A2,6.469644699074075,2.968964738848119,4.987999064032916e-05
A2,6.537746222222222,2.9687859760175392,6.095842864333664e-05
A2,6.605847745370371,2.968462150256186,7.449062953266619e-05
A2,6.673949268518519,2.9681727625518817,9.099652328058894e-05
A2,6.742050791666667,2.967706092699713,0.0001111617189850335
A2,6.810152314814815,2.9672503106386805,0.00013588730472720032
A2,6.878253837962963,2.9665716395368626,0.00016631637981269135
A2,6.946355361111112,2.965865708631791,0.0002038365688396835
A2,7.01445688425926,2.96487078363275,0.00025007987162877225
A2,7.082558407407408,2.963787568729019,0.00030695812127242735
A2,7.150659930555555,2.9623183142039857,0.0003767696328285255
A2,7.218761453703705,2.960665067314254,0.0004623863584991647
A2,7.286862976851852,2.9584830701616704,0.0005674933851135153
A2,7.3549645,2.9559692142729594,0.0006968266394826729
A2,7.423066023148148,2.9527153149197396,0.0008563602700113291
A2,7.491167546296297,2.9489012101692285,0.0010534400626755354
A2,7.559269069444445,2.9440302980272,0.0012969300420605835
A2,7.627370592592593,2.9382459926076856,0.0015974993625554616
A2,7.695472115740741,2.930927071500766,0.001968180118385244
A2,7.763573638888889,2.9221510267521054,0.002425253057662586
A2,7.831675162037038,2.91111925569512,0.002989395568562873
A2,7.899776685185185,2.8977967434674428,0.0036869241503643315
A2,7.9678782083333335,2.881125770200733,0.004550957005432938
A2,8.035979731481481,2.860882009807398,0.0056224530292663605
A2,8.10408125462963,2.835621058723184,0.006951322664134381
A2,8.17218277777778,2.804808776730708,0.008598036622899874
A2,8.240284300925927,2.766422536269674,0.010636208063713277
A2,8.308385824074074,2.719439869877104,0.013156367327738304
A2,8.376487347222222,2.66097433439477,0.01627061436066322
A2,8.44458887037037,2.5892496649595347,0.02011722965188528
A2,8.512690393518518,2.5000778768465883,0.02486395411753075
A2,8.580791916666668,2.3905360337819834,0.030708772326220008
A2,8.648893439814815,2.2544688125974495,0.037877696679783274
A2,8.716994962962964,2.0872817910932238,0.04661992778525568
A2,8.785096486111112,1.8799215898098272,0.057201166992995656
A2,8.853198009259259,1.6254121117523517,0.06989505301958149
A2,8.921299532407408,1.3133802243044157,0.08497049611758455
A2,8.989401055555556,0.9711891639415431,0.10266849315516778
A2,9.057502578703705,0.5451842018500411,0.12308471537016785
A2,9.125604101851852,-0.06527502192852302,0.145921173508078
A2,9.193705625,-0.9024387490991349,0.17044871184267818
A2,9.261807148148149,-1.9597004922808838,0.19559737689578144
A2,9.329908671296296,-3.188628547492437,0.2201015593333224
A2,9.398010194444446,-4.524461127395365,0.2426885745078093
A2,9.466111717592593,-5.896063404825674,0.2622964546056714
A2,9.534213240740742,-7.238521606028767,0.278292366238813
A2,9.60231476388889,-8.496399743714578,0.2906420013350583
A2,9.670416287037037,-9.625206137075578,0.29997341434633484
A2,9.738517810185185,-10.593990440709373,0.3074862274248095
A2,9.806619333333334,-11.35781563454553,0.3147029418035907
A2,9.874720856481483,-11.884717668177853,0.32310739406021893
A2,9.942822379629629,-12.211267854037485,0.3337640713023241
A2,10.010923902777778,-12.382644867760712,0.3470233798494365
A2,10.079025425925927,-12.481159266684989,0.362516833188897
A2,10.147126949074075,-12.538037841335706,0.3800379687652687
A2,10.215228472222224,-12.569062380718103,0.40014237434053784
A2,10.28332999537037,-12.599123933463101,0.4240460801462006
A2,10.351431518518519,-12.647579345922795,0.45334898179033756
A2,10.419533041666668,-12.733798686415723,0.4896508090485505
A2,10.487634564814815,-12.876555399602811,0.5341153517711742
A2,10.555736087962963,-13.095626073151601,0.5870389556499115
A2,10.623837611111112,-13.409708112878421,0.6474860419418702
A2,10.69193913425926,-13.828075382917683,0.713058198572155
A2,10.760040657407409,-14.335623835608152,0.7798568301841717
A2,10.828142180555558,-14.875365907363802,0.8427027064148354
A2,10.896243703703703,-15.340562305479963,0.8956245754172737
A2,10.964345226851853,-15.621023173296772,0.9326067815516438
A2,11.03244675,-15.71684294880585,0.9485835209525316
A2,11.10054827314815,-15.626971103314204,0.9403558001204535
A2,11.168649796296295,-15.336876642589475,0.9071463899254434
A2,11.236751319444444,-14.844243779761868,0.8507609782291452
A2,11.304852842592593,-14.150326343291598,0.7753230836926289
A2,11.37295436574074,-13.266104323389005,0.6866430772011725
A2,11.44105588888889,-12.208284739017472,0.5913657805971528
A2,11.509157412037037,-11.003970251170164,0.49607581009009416
A2,11.577258935185185,-9.68729222783522,0.4065294200148636
A2,11.645360458333334,-8.302582593590277,0.3271155891808953
A2,11.713461981481483,-6.898872025935282,0.26058023454913537
A2,11.781563504629629,-5.529926584796086,0.2079926591243569
A2,11.849665027777778,-4.244824074909207,0.1689119920320582
A2,11.917766550925926,-3.0869577777393955,0.1417120228172648
A2,11.985868074074075,-2.0871014807526618,0.12403446960127637
A2,12.053969597222224,-1.266495898372925,0.11332965208579007
A2,12.12207112037037,-0.6365456528216249,0.10742118227358059
A2,12.190172643518519,-0.20932068283178856,0.10499826198249786
A2,12.258274166666668,0.07397909753607448,0.10564552998565045
A2,12.326375689814816,0.2575534032493513,0.10914537560220278
A2,12.394477212962963,0.3811879619854467,0.11531366853315879
A2,12.46257873611111,0.4386197197276017,0.1240531716372055
A2,12.53068025925926,0.4228968715462022,0.13535855582514647
A2,12.598781782407409,0.3200973752790151,0.14925007874996504
A2,12.666883305555556,0.027550590843613033,0.1655615748016124
A2,12.734984828703704,-0.505692912214758,0.1838087154972788
A2,12.803086351851853,-1.2844194286649955,0.20318603271942304
A2,12.871187875,-2.26164130766957,0.2226350529506859
A2,12.93928939814815,-3.3740840707552437,0.24098769491016445
A2,13.007390921296295,-4.544165198036084,0.2571735547666482
A2,13.075492444444444,-5.703823486334636,0.27045024961411024
A2,13.143593967592594,-6.788589913108598,0.2805902256742108
A2,13.211695490740741,-7.751382451284468,0.28794927857248936
A2,13.27979701388889,-8.55155566508132,0.2933717374797451
A2,13.347898537037038,-9.164294143070041,0.2979378723189116
A2,13.416000060185185,-9.568841398610886,0.3026235805070354
A2,13.484101583333334,-9.759379774164714,0.30797987781428454
A2,13.552203106481484,-9.73361921142491,0.31393971169930923
A2,13.62030462962963,-9.504113720267986,0.31981971761193206
A2,13.688406152777779,-9.08515073173662,0.32451929143617
A2,13.756507675925926,-8.50732083674898,0.3268549700050912
A2,13.824609199074075,-7.775109976600658,0.3259256954465574
A2,13.892710722222224,-6.92589323177963,0.32139867368262504
A2,13.96081224537037,-6.053501667023526,0.3136331202659142
A2,14.02891376851852,-5.268617351382097,0.30360856845834866
A2,14.097015291666667,-4.707495625484442,0.29287316166896776
A2,14.165116814814816,-4.446313939020181,0.28406784359270204
A2,14.233218337962963,-4.534505198019209,0.2808090431726025
A2,14.30131986111111,-4.99820041927255,0.28697277472428073
A2,14.36942138425926,-5.799272527610775,0.30594820578591314
A2,14.43752290740741,-6.839196157151916,0.3399937782827789
A2,14.505624430555557,-7.966535782788212,0.38977350601427774
A2,14.573725953703704,-9.118203126251503,0.4541951387674106
A2,14.641827476851851,-10.263148078287074,0.5304926071407875
A2,14.709929,-11.342496778066506,0.6143342257373576
A2,14.77803052314815,-12.313266969023646,0.7000879563184903
A2,14.846132046296296,-13.137845441300744,0.781301185174441
A2,14.914233569444445,-13.790776609107905,0.8513788833708542
A2,14.982335092592594,-14.253675789928279,0.9043964179397826
A2,15.050436615740741,-14.517416797374903,0.9359094945715101
A2,15.11853813888889,-14.580518138886465,0.9436029703737625
A2,15.186639662037036,-14.448493962956919,0.9276337983346472
A2,15.254741185185186,-14.137430658406346,0.8905873767770834
A2,15.322842708333335,-13.655945749231256,0.8370561196105487
A2,15.390944231481482,-13.004494818900588,0.7729275973613534
A2,15.45904575462963,-12.294634028446483,0.7044363649178977
A2,15.527147277777779,-11.642918525552604,0.6372218719869316
A2,15.595248800925926,-11.115539952887804,0.5757084470736591
A2,15.663350324074075,-10.735836901243115,0.5227549868894615
A2,15.731451847222225,-10.49921403531822,0.47956189820302314
A2,15.79955337037037,-10.387622173013083,0.4458058874705502
A2,15.86765489351852,-10.37678521201826,0.41997163019219663
A2,15.935756416666667,-10.438999562446215,0.3998382099269118
A2,16.003857939814818,-10.545498822049566,0.38306094834595017
A2,16.071959462962962,-10.663911300304832,0.36775650918684705
A2,16.140060986111113,-10.767670193041155,0.35297682972711836
A2,16.20816250925926,-10.826530978485298,0.3389496946221537
A2,16.276264032407408,-10.751775518524012,0.3266117525100091
A2,16.34436555555556,-10.483517933631457,0.3164979555075528
A2,16.412467078703703,-9.97426461194686,0.3084155743048117
A2,16.480568601851854,-9.233658206876147,0.3014945491333218
A2,16.548670125,-8.303943454137343,0.29441600094348463
A2,16.61677164814815,-7.204955266811429,0.28575692336450653
A2,16.684873171296296,-5.971560216411168,0.2743482880618189
A2,16.752974694444443,-4.645551619289099,0.25954263058391924
A2,16.821076217592594,-3.284263043287791,0.24133085763582177
A2,16.88917774074074,-1.951861425932547,0.2203000706261041
A2,16.95727926388889,-0.7214738310879328,0.19747566807458763
A2,17.025380787037037,0.3408128008147768,0.17410623368585537
A2,17.093482310185184,1.1829673558032823,0.15144608471691853
A2,17.161583833333335,1.7941819169209945,0.1305687029198413
A2,17.229685356481482,2.211341679083369,0.11222676638106463
A2,17.29778687962963,2.531208168438244,0.09676766860294042
A2,17.365888402777777,2.8121082730637563,0.08416327903606259
A2,17.43398992592593,3.0252199314149495,0.07424830941480397
A2,17.502091449074076,3.176295306567475,0.06684632202126356
A2,17.570192972222223,3.2705570841027978,0.06179545341671927
A2,17.63829449537037,3.313282600584165,0.05896495339807466
A2,17.706396018518518,3.3059599656150356,0.05827161488665425
A2,17.77449754166667,3.2499140800860564,0.059699297369965605
A2,17.842599064814817,3.143227878343924,0.06331978107768083
A2,17.910700587962964,2.9833542998784095,0.06930799737648777
A2,17.97880211111111,2.768366820959065,0.07793983178481152
A2,18.04690363425926,2.4957717172912752,0.08955806229635682
A2,18.11500515740741,2.1501806441601623,0.10449627226915101
A2,18.183106680555557,1.6777952679057777,0.12321680729834619
A2,18.251208203703705,1.148163370069234,0.14786945707601684
A2,18.319309726851852,0.5980852478986219,0.18289484129813863
A2,18.38741125,0.036064624015220106,0.23387724317515587
A2,18.45551277314815,-0.4948616425063382,0.3059981264301396
A2,18.523614296296298,-1.075813641355629,0.40238754209686967
A2,18.591715819444445,-1.804535849157107,0.5226956460719391
A2,18.659817342592593,-2.723195370444924,0.6623809930632646
A2,18.727918865740744,-3.816904321427489,0.8127645887093609
A2,18.79602038888889,-5.037850266037997,0.9618741101550186
A2,18.86412191203704,-6.317409378742355,1.0960011876097142
A2,18.932223435185186,-7.587108111817106,1.201758363490134
A2,19.000324958333334,-8.779473021788874,1.2682606998522707
A2,19.068426481481485,-9.840211626283182,1.2890036180880589
A2,19.13652800462963,-10.721043301544457,1.2630058888268396
A2,19.20462952777778,-11.3878556408056,1.1949416252036256
A2,19.272731050925927,-11.810146969432173,1.0942183277983495
A2,19.340832574074074,-11.970640097529705,0.9732155465319479
A2,19.408934097222225,-11.855281119661566,0.8450929303857991
A2,19.47703562037037,-11.464504674449767,0.7216667909977057
A2,19.54513714351852,-10.800613788247318,0.6117498064234104
A2,19.613238666666668,-9.881134710531338,0.5202613249305417
A2,19.681340189814815,-8.721494000939614,0.4481339977522559
A2,19.749441712962966,-7.35256636229345,0.3929563574727133
A2,19.81754323611111,-5.809979667596468,0.3501421033687482
A2,19.885644759259257,-4.176530112289965,0.31439688613046285
A2,19.95374628240741,-2.5237406862508918,0.28122875066805114
A2,20.021847805555556,-1.0027737056558317,0.2482357944327599
A2,20.089949328703707,0.2879549818577619,0.2156224339853332
A2,20.158050851851854,1.3478664229617294,0.18458851500416712
A2,20.226152374999998,2.152694997239002,0.1560958608984345
A2,20.29425389814815,2.739362807207646,0.13075439333652922
A2,20.362355421296296,3.1938799314534334,0.10878243381900395
A2,20.430456944444447,3.602445224649663,0.09002404111546511
A2,20.498558467592595,3.9425019249959203,0.07416098601511104
A2,20.56665999074074,4.220551056657269,0.06086077344650888
A2,20.63476151388889,4.446463810875733,0.0497973448909398
A2,20.702863037037037,4.631403525236256,0.04065834293756956
A2,20.770964560185188,4.7811898886012765,0.03315073662273856
A2,20.839066083333336,4.90392083150064,0.027006880623310213
A2,20.90716760648148,5.003107667383865,0.02199008140943758
A2,20.97526912962963,5.084520744884728,0.01789784126595264
A2,21.043370652777778,5.150167628882367,0.014561702291080265
A2,21.111472175925925,5.204198764956408,0.011843955519998225
A2,21.179573699074076,5.247649413439062,0.009632503044017332
A2,21.247675222222224,5.283556371206409,0.007835458605442283
A2,21.31577674537037,5.312329498863902,0.006376691472929159
A2,21.38387826851852,5.336237034750446,0.005192782585322582
A2,21.451979791666666,5.355294507477902,0.00423117337601086
A2,21.520081314814817,5.371240728211001,0.0034489348704318298
A2,21.588182837962965,5.383853598310714,0.0028116182032351684
A2,21.656284361111116,5.394506908438678,0.002291919691658349
A2,21.72438588425926,5.402841623022574,0.0018681947393672162
A2,21.792487407407407,5.4099743219706316,0.0015230359548275133
A2,21.860588930555558,5.415469763088522,0.0012421415076037843
A2,21.928690453703705,5.420258640250988,0.001013580314919971
A2,21.996791976851856,5.423868595385267,0.0008274037254452891
A2,22.0648935,5.427094033038265,0.000675450913184137
A2,22.132995023148148,5.429450738261704,0.000551186908361391
A2,22.2010965462963,5.431631821365689,0.00044947795548918115
A2,22.269198069444446,5.433156684140912,0.00036629659553614005
A2,22.33729959259259,5.434640771534377,0.00029841225851199964
A2,22.40540111574074,5.435615365426943,0.00024313855093029916
A2,22.47350263888889,5.436634478118144,0.00019818008649782122
A2,22.54160416203704,5.437245878042794,0.0001615741067565003
A2,22.609705685185187,5.43795414524327,0.0001316858621398096
A2,22.677807208333334,5.438326212152839,0.00010720841214041238
A2,22.74590873148148,5.4388262962717775,8.713460853323812e-05
A2,22.81401025462963,5.439041602595472,7.069626593435947e-05
A2,22.88211177777778,5.439402455916295,5.7287959981459995e-05
A2,22.950213300925927,5.439516170487563,4.6400805634122974e-05
A2,23.018314824074075,5.4397839582200564,3.75841404341326e-05
A2,23.086416347222226,5.439832564376786,3.0436949162704794e-05
A2,23.15451787037037,5.440037887393368,2.4617171945503823e-05
A2,23.22261939351852,5.440045295966773,1.9852474984027e-05
A2,23.290720916666668,5.4402084449853945,1.5940711016954562e-05
A2,23.358822439814816,5.440190440477008,1.2737071997888622e-05
A2,23.426923962962967,5.440325112761383,1.0133121689883489e-05
A2,23.49502548611111,5.440292184232303,8.03673892874016e-06
A2,23.563127009259258,5.440407592323914,6.360465458005498e-06
A2,23.63122853240741,5.440366535929942,5.020191494155523e-06
A2,23.699330055555556,5.440468716148726,3.940680103301728e-06
A2,23.767431578703707,5.44042381123189,3.062048747805214e-06
A2,23.83553310185185,5.440516714924746,2.342604081798227e-06
A2,23.903634625,5.440470794275447,1.7563947471529762e-06
A2,23.97173614814815,5.440557721763967,1.2869310998041893e-06
A2,24.039837671296297,5.440512854324617,9.202587413560631e-07
A2,24.107939194444448,5.440594981791707,6.405548725367017e-07
A2,24.176040717592596,5.440551682666295,4.295966046497247e-07
A2,24.24414224074074,5.440630144543019,2.6926183105062524e-07
A2,24.31224376388889,5.440588969867698,1.4482276695931087e-07
A2,24.380345287037038,5.440664517866262,4.696722704192226e-08
A2,24.44844681018519,5.4406258261677936,-2.8429825115725262e-08
A2,24.516548333333336,5.440699146588775,-8.237419605220716e-08
A2,24.58464985648148,5.440662928254147,-1.1545441702912154e-07
A2,24.65275137962963,5.440734110583611,-1.2982207558910653e-07
A2,24.72085290277778,5.440700288459726,-1.2968143555381812e-07
A2,24.788954425925926,5.4407695645836105,-1.2029202680676645e-07
A2,24.857055949074077,5.440738017838234,-1.0627563964783792e-07
A2,24.92515747222222,5.440805500144804,-9.026424537360505e-08
A2,24.993258995370372,5.440776065919993,-7.264645812145158e-08
A2,25.06136051851852,5.440841788041422,-5.238395528413052e-08
A2,25.129462041666667,5.440814266449044,-2.8314223685777154e-08
A2,25.197563564814818,5.440878282261034,-1.9899256851555723e-10
A2,25.26566508796296,5.440852505316072,3.090091346256884e-08
A2,25.333766611111113,5.440914838278347,6.302385721098709e-08
A2,25.40186813425926,5.440890621809344,9.418981163608307e-08
A2,25.469969657407407,5.440951224227264,1.232723458843146e-07
A2,25.53807118055556,5.440928339890975,1.5034101818347398e-07
A2,25.606172703703706,5.440987212054784,1.763535024692507e-07
A2,25.674274226851853,5.440965496212116,2.0244061004158116e-07
A2,25.74237575,5.441022647532271,2.2921923994393116e-07
A2,25.810477273148148,5.4410019707676005,2.564242176429649e-07
A2,25.8785787962963,5.441057405818177,2.8303080694630973e-07
A2,25.946680319444447,5.441037596560492,3.07803748735505e-07
A2,26.01478184259259,5.4410912642154665,3.2999673310072913e-07
A2,26.08288336574074,5.441072134926756,3.4973968353600464e-07
A2,26.15098488888889,5.441124006474203,3.678756758962763e-07
A2,26.21908641203704,5.441105428781282,3.853769013394943e-07
A2,26.287187935185187,5.441155525494068,4.027738236664344e-07
A2,26.35528945833333,5.4411374292284105,4.199078563855968e-07
A2,26.423390981481482,5.4411857684914215,4.3608657994962983e-07
A2,26.49149250462963,5.441168015394642,4.5048207552528447e-07
A2,26.55959402777778,5.441214563075097,4.625887712730197e-07
A2,26.627695550925928,5.441197031394452,4.7250501694051983e-07
A2,26.695797074074076,5.4412417899192915,4.808769059271231e-07
A2,26.763898597222223,5.441224398893559,4.884872813236954e-07
A2,26.83200012037037,5.4412674079834815,4.957816816406791e-07
A2,26.90010164351852,5.441250114816421,5.026590892596744e-07
A2,26.96820316666667,5.441291393487819,5.086301077607758e-07
A2,27.036304689814816,5.441274107873404,5.13113372999338e-07
A2,27.104406212962967,5.441313680309057,5.157019534741816e-07
A2,27.17250773611111,5.4412963572915505,5.16376301905201e-07
A2,27.24060925925926,5.441334262195343,5.156194608586632e-07
A2,27.30871078240741,5.4413168628809325,5.141961149443263e-07
A2,27.376812305555557,5.441353144519676,5.126210732305391e-07
A2,27.444913828703708,5.441335626715594,5.107730210934567e-07
A2,27.513015351851852,5.441370298471398,5.080844676854692e-07
A2,27.581116875,5.441352641725828,5.040457006700036e-07
A2,27.64921839814815,5.441385785282779,4.984767961779869e-07
A2,27.717319921296298,5.441367962006346,4.914658464327822e-07
A2,27.78542144444445,5.441399596439062,4.833322948012326e-07
A2,27.853522967592593,5.441381599646459,4.74625722660363e-07
A2,27.92162449074074,5.441411797366614,4.658558586046553e-07
A2,27.98972601388889,5.441393613070185,4.570340526389415e-07
A2,28.05782753703704,5.441422443210429,4.476329581490718e-07
A2,28.12592906018519,5.441404099454018,4.370965920535179e-07
A2,28.194030583333333,5.441431640005135,4.252888403725161e-07
A2,28.26213210648148,5.441413143039862,4.1241233278961424e-07
A2,28.33023362962963,5.441439439453158,3.987681191715187e-07
A2,28.39833515277778,5.441420781995281,3.847407857359055e-07
A2,28.466436675925927,5.441445916265052,3.707571964260396e-07
A2,28.534538199074078,5.441427132426752,3.5692187511855414e-07
A2,28.60263972222222,5.441451150027135,3.427935216392899e-07
A2,28.670741245370372,5.4414322529477035,3.27778627339202e-07
A2,28.73884276851852,5.441455256848309,3.1173137511774786e-07
A2,28.806944291666667,5.441436256586193,2.9498265943301126e-07
A2,28.87504581481482,5.441458328316484,2.779136484585033e-07
A2,28.943147337962962,5.441439297426596,2.607542598664051e-07
A2,29.011248861111113,5.441460523605995,2.437063479098733e-07
A2,29.07935038425926,5.441441452581124,2.2687203896963363e-07
A2,29.147451907407408,5.441461857725861,2.100012892853501e-07
A2,29.21555343055556,5.348665289129783,1.926038724668197e-07
A2,29.283654953703703,5.0828010970027435,1.7446618714009834e-07
A2,29.351756476851854,4.681978167543654,1.5587499859011748e-07
B1,0.0,4.187774451274076,-1.631948285109426e-07
B1,0.06732334791666666,4.172314965292661,-1.6861493454535465e-07
B1,0.13464669583333333,4.159253773531677,-1.7710269506973823e-07
B1,0.20197004375,4.150626545695724,-1.880541702938688e-07
B1,0.26929339166666666,4.147579659926338,-1.9929511399070564e-07
B1,0.3366167395833333,4.147606070988837,-2.082942452359627e-07
B1,0.4039400875,4.147581251820782,-2.136667889815465e-07
B1,0.4712634354166667,4.147607774937124,-2.1595121277393792e-07
B1,0.5385867833333333,4.147583530016881,-2.171821170182295e-07
B1,0.60591013125,4.147610177507758,-2.1971536964922902e-07
B1,0.6732334791666666,4.14758649605639,-2.2500711556071621e-07
B1,0.7405568270833334,4.147613268107746,-2.328574105494687e-07
B1,0.807880175,4.147590167440932,-2.4141826076729887e-07
B1,0.8752035229166667,4.147617102104673,-2.48152445934981e-07
B1,0.9425268708333334,4.147594618608105,-2.513101478414225e-07
B1,1.00985021875,4.147621750116813,-2.509776396548322e-07
B1,1.0771735666666666,4.147599885080227,-2.4894542516623137e-07
B1,1.1444969145833332,4.147627216556994,-2.47622344340774e-07
B1,1.2118202625,4.147605967947877,-2.4873494433203386e-07
B1,1.2791436104166667,4.1476334841214255,-2.5246231575972863e-07
B1,1.3464669583333333,4.147612840702975,-2.5728110836338183e-07
B1,1.4137903062500001,4.147640566116033,-2.607115866621505e-07
B1,1.4811136541666667,4.147620538440138,-2.6070682933248197e-07
B1,1.5484370020833333,4.1476484835718646,-2.56901396146296e-07
B1,1.61576035,4.147629058855052,-2.507954415590083e-07
B1,1.6830836979166668,4.147657210016476,-2.448142290753056e-07
B1,1.7504070458333334,4.14763838636712,-2.409245246634391e-07
B1,1.81773039375,4.147666747107295,-2.396431369939034e-07
B1,1.8850537416666668,4.147648499868739,-2.3976963766529847e-07
B1,1.9523770895833334,4.1476770736287305,-2.3896969263958444e-07
B1,2.0197004375,4.1476594018002455,-2.3500627219391158e-07
B1,2.0870237854166667,4.147688164031049,-2.27062746220895e-07
B1,2.1543471333333333,4.147671034527549,-2.1624490311884024e-07
B1,2.2216704812500003,4.147699975587956,-2.04920029531728e-07
B1,2.2889938291666665,4.147683360247181,-1.9532034796958135e-07
B1,2.3563171770833335,4.147712455222511,-1.883445310422483e-07
B1,2.423640525,4.1476963206792,-1.8309977586855248e-07
B1,2.4909638729166668,4.147725555613315,-1.773758536259056e-07
B1,2.5582872208333334,4.147709889192876,-1.687964578483118e-07
B1,2.62561056875,4.147739228489002,-1.5616795705702634e-07
B1,2.6929339166666666,4.147723968192121,-1.401865307863279e-07
B1,2.760257264583333,4.147753379882657,-1.2305436106825868e-07
B1,2.8275806125000003,4.1477384901446515,-1.0718276195262222e-07
B1,2.894903960416667,4.147767933532581,-9.385670499219022e-08
B1,2.9622273083333335,4.147753356808087,-8.254355855176244e-08
B1,3.02955065625,4.147782802133044,-7.119568996137155e-08
B1,3.0968740041666667,4.14776849150613,-5.7313609255343314e-08
B1,3.1641973520833333,4.147797887139106,-3.932278799732735e-08
B1,3.2315207,4.14778378290381,-1.7460629979610925e-08
B1,3.298844047916667,4.147813080901152,6.331144023233066e-09
B1,3.3661673958333336,4.147799121453828,2.9545191311129372e-08
B1,3.43349074375,4.147828323252599,5.0529541837852214e-08
B1,3.500814091666667,4.1478144801073675,6.943912823264609e-08
B1,3.5681374395833334,4.147843468559405,8.817258926563218e-08
B1,3.6354607875,4.147829618010782,1.0942388070224106e-07
B1,3.7027841354166666,4.147858333784763,1.35253436052298e-07
B1,3.7701074833333337,4.1478443966441665,1.6600101734148693e-07
B1,3.8374308312500003,4.147872759962729,2.0012206933643686e-07
B1,3.904754179166667,4.147858622778979,2.3517477137126667e-07
B1,3.9720775270833335,4.147886521258061,2.693184348933457e-07
B1,4.039400875,4.14787204559004,3.025140269826857e-07
B1,4.106724222916666,4.147899374892182,3.367040893222032e-07
B1,4.174047570833333,4.147884454396447,3.750196800618129e-07
B1,4.2413709187499995,4.147911128827619,4.2037765522724303e-07
B1,4.3086942666666666,4.147895633464336,4.7424647029784273e-07
B1,4.376017614583334,4.147921522642678,5.361531036823956e-07
B1,4.443340962500001,4.147905257025368,6.043814419307718e-07
B1,4.510664310416667,4.147930155488461,6.775034611176691e-07
B1,4.577987658333333,4.1479128840301565,7.559830259403798e-07
B1,4.64531100625,4.147936566809405,8.428238824969114e-07
B1,4.712634354166667,4.147918010608214,9.430211912114585e-07
B1,4.779957702083333,4.147940203152312,1.0621248249036035e-06
B1,4.84728105,4.1479200101060645,1.2048100625575503e-06
B1,4.9146043979166665,4.147940325906459,1.3740866011486048e-06
B1,4.9819277458333335,4.147918004908373,1.57173374126145e-06
B1,5.049251093750001,4.147935941163305,1.7998734467514497e-06
B1,5.116574441666667,4.147910889786264,2.0631317905161176e-06
B1,5.183897789583333,4.147925730375097,2.3701352055842318e-06
B1,5.2512211375,4.147897006840842,2.733627730973009e-06
B1,5.318544485416667,4.147907772824692,3.1692194292147865e-06
B1,5.385867833333333,4.147874201726629,3.6937753895211668e-06
B1,5.45319118125,4.147879431827561,4.324311236293918e-06
B1,5.520514529166666,4.147839178867452,5.078249014080519e-06
B1,5.5878378770833335,4.147836819306232,5.9753023147494775e-06
B1,5.6551612250000005,4.147787402678959,7.040838151455571e-06
